ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Xmin,Xmax,Ymin,Ymax,Addr_type,ARC_SingleLine,datum_čas_odtahu,místo_nařízeného_odtahu,důvod_nařízeného_odtahu,ulice,X,Y
3716,ul_co_zn,M,100,A,Všetičkova 35,0,0,0,0,Address,Všetičkova 35,2014-01-14 03:25:00.000,"Všetičkova 35, Brno-Stránice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Všetičkova 35,16.587935052402,49.1986272461537
3717,ul_co_zn,M,100,A,Tučkova 28,0,0,0,0,Address,Tučkova 28,2014-01-14 07:30:00.000,"Tučkova 28, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Tučkova 28,16.5981910932947,49.2072525038455
3718,ul_co_zn,M,100,A,Vodní 32,0,0,0,0,Address,Vodní 32,2014-01-14 07:45:00.000,"Vodní 32-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vodní 32,16.6029370491556,49.190063884275
3719,ul_co_zn,M,100,A,Veveří 4,0,0,0,0,Address,Veveří 4,2014-01-14 08:20:00.000,"Veveří 4, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4,16.6032711199629,49.1990873892812
3720,ul_co_zn,M,100,A,Veveří 4a,0,0,0,0,Address,Veveří 4a,2014-01-14 09:10:00.000,"Veveří 4a, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4a,16.6035356868623,49.19918872498
3721,ul_co_zn,M,100,A,Bratislavská 26,0,0,0,0,Address,Bratislavská 26,2014-01-14 09:25:00.000,"Bratislavská 26-naproti, Brno-Zábrdovice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Bratislavská 26,16.617523307113,49.1989364847024
3722,ul_co_zn,M,100,A,Bratislavská 26,0,0,0,0,Address,Bratislavská 26,2014-01-14 10:00:00.000,"Bratislavská 26-naproti, Brno-Zábrdovice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Bratislavská 26,16.617523307113,49.1989364847024
3723,ul_co_zn,M,100,A,Veveří 6,0,0,0,0,Address,Veveří 6,2014-01-14 10:40:00.000,"Veveří 6, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 6,16.6031198430708,49.1991852033353
3724,ul_co_zn,M,100,A,Pekařská 25,0,0,0,0,Address,Pekařská 25,2014-01-14 11:00:00.000,"Pekařská 25, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pekařská 25,16.6026151778504,49.1920765604179
3725,ul_co_zn,M,100,A,Veveří 4a,0,0,0,0,Address,Veveří 4a,2014-01-14 11:55:00.000,"Veveří 4a, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4a,16.6035356868623,49.19918872498
3726,ul_co_zn,M,100,A,Vodní 32,0,0,0,0,Address,Vodní 32,2014-01-14 12:10:00.000,"Vodní 32, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vodní 32,16.6029370491556,49.190063884275
3727,ul_co_zn,M,100,A,Červený kopec 6,0,0,0,0,Address,Červený kopec 6,2014-01-14 13:35:00.000,"Červený kopec 6, Brno-Štýřice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Červený kopec 6,16.588305992513,49.1821346339548
3728,ul_co_zn,M,100,A,Veveří 4,0,0,0,0,Address,Veveří 4,2014-01-14 13:50:00.000,"Veveří 4, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4,16.6032711199629,49.1990873892812
3729,ul_co_zn,M,100,A,Veveří 6,0,0,0,0,Address,Veveří 6,2014-01-14 14:05:00.000,"Veveří 6, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 6,16.6031198430708,49.1991852033353
3730,ul_co_zn,M,100,A,Veveří 14,0,0,0,0,Address,Veveří 14,2014-01-14 14:45:00.000,"Veveří 14, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 14,16.6024716232381,49.1996009974995
3731,ul_co_zn,M,100,A,Veveří 18,0,0,0,0,Address,Veveří 18,2014-01-14 14:50:00.000,"Veveří 18, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 18,16.6022410566319,49.1997401342395
3732,ul_co_zn,M,100,A,Údolní 25,0,0,0,0,Address,Údolní 25,2014-01-14 15:45:00.000,"Údolní 25, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 25,16.5997171990413,49.197296457623
3733,ul_co_zn,M,100,A,Veveří 4a,0,0,0,0,Address,Veveří 4a,2014-01-14 16:35:00.000,"Veveří 4a, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4a,16.6035356868623,49.19918872498
3734,ul_co_zn,M,100,A,Pekařská 29,0,0,0,0,Address,Pekařská 29,2014-01-14 16:40:00.000,"Pekařská 29, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pekařská 29,16.6022423149748,49.1920270554175
3735,ul_co_zn,M,100,A,Veveří 10,0,0,0,0,Address,Veveří 10,2014-01-14 16:45:00.000,"Veveří 10, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 10,16.6027781927807,49.1994011292377
3736,ul_co_zn,M,100,A,Veveří 51,0,0,0,0,Address,Veveří 51,2014-01-14 17:15:00.000,"Veveří 51, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 51,16.5973922514872,49.2028239865543
3737,ul_co_zn,M,100,A,Veveří 4a,0,0,0,0,Address,Veveří 4a,2014-01-14 17:20:00.000,"Veveří 4a, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4a,16.6035356868623,49.19918872498
3738,ul_co_zn,M,100,A,Údolní 20,0,0,0,0,Address,Údolní 20,2014-01-14 19:25:00.000,"Údolní 20-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 20,16.5993969640568,49.1978139169851
3739,ul_co_zn,M,100,A,Václavská 2,0,0,0,0,Address,Václavská 2,2014-01-14 20:40:00.000,"Václavská 2-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Václavská 2,16.5981035014635,49.1886912599962
3740,ul_co_zn,M,100,A,Jílová 4,0,0,0,0,Address,Jílová 4,2014-01-15 07:55:00.000,"Jílová 4-vedle, Brno-Štýřice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jílová 4,16.5927604732784,49.1815566360188
3741,ul_co_zn,M,100,A,Gorkého 11,0,0,0,0,Address,Gorkého 11,2014-01-15 08:00:00.000,"Gorkého 11, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Gorkého 11,16.599416674041,49.1998548917444
3742,ul_co_zn,M,100,A,Veveří 6,0,0,0,0,Address,Veveří 6,2014-01-15 08:05:00.000,"Veveří 6, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 6,16.6031198430708,49.1991852033353
3743,ul_co_zn,M,100,A,Veselá 37,0,0,0,0,Address,Veselá 37,2014-01-15 08:15:00.000,"Veselá 37, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veselá 37,16.6055515994345,49.1962378580902
3744,ul_co_zn,M,100,A,Bayerova 3,0,0,0,0,Address,Bayerova 3,2014-01-15 08:45:00.000,"Bayerova 3, Brno","§ 27 odst. 1 písm. o) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Bayerova 3,16.6024105867453,49.2056088193568
3745,ul_co_zn,M,100,A,Šumavská 35,0,0,0,0,Address,Šumavská 35,2014-01-15 08:45:00.000,"Šumavská 35, Brno","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Šumavská 35,16.5917259315125,49.2096160538107
3746,ul_co_zn,M,100,A,Vodní 32,0,0,0,0,Address,Vodní 32,2014-01-15 08:55:00.000,"Vodní 32, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vodní 32,16.6029370491556,49.190063884275
3747,ul_co_zn,M,100,A,Veveří 4,0,0,0,0,Address,Veveří 4,2014-01-15 09:35:00.000,"Veveří 4, Brno","§ 4 písm. c) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4,16.6032711199629,49.1990873892812
3748,ul_co_zn,M,100,A,Koliště 47,0,0,0,0,Address,Koliště 47,2014-01-15 09:50:00.000,"Koliště 47, Brno-Zábrdovice","§ 27 odst. 1 písm. o) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Koliště 47,16.6153275943478,49.196903634178
3749,ul_co_zn,M,100,A,Vodní 32,0,0,0,0,Address,Vodní 32,2014-01-15 09:50:00.000,"Vodní 32, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vodní 32,16.6029370491556,49.190063884275
3750,ul_co_zn,M,100,A,Pekařská 29,0,0,0,0,Address,Pekařská 29,2014-01-15 10:25:00.000,"Pekařská 29, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pekařská 29,16.6022423149748,49.1920270554175
3751,ul_co_zn,M,100,A,Veveří 4a,0,0,0,0,Address,Veveří 4a,2014-01-15 11:00:00.000,"Veveří 4a, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 4a,16.6035356868623,49.19918872498
3752,ul_co_zn,M,100,A,Veveří 6,0,0,0,0,Address,Veveří 6,2014-01-15 11:00:00.000,"Veveří 6, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veveří 6,16.6031198430708,49.1991852033353
